[25.07.2020 11:32:31, поток 0] Парсим куки...
[25.07.2020 15:24:22, поток 9] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:25, поток 13] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Вышло время ожидания подключения к прокси-серверу '5.182.39.88:20646'.
   в xNet.ProxyClient.CreateConnectionToProxy()
   в xNet.Socks5ProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:24:25, поток 13] [DEBUG] Сменили прокси.
[25.07.2020 15:24:25, поток 13] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:25, поток 13] Парсим куки...
[25.07.2020 15:24:25, поток 0] Спарсили часть...
[25.07.2020 15:24:25, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 15:24:25, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:25, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:26, поток 14] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Вышло время ожидания подключения к прокси-серверу '5.182.39.88:20734'.
   в xNet.ProxyClient.CreateConnectionToProxy()
   в xNet.Socks5ProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:24:26, поток 14] [DEBUG] Сменили прокси.
[25.07.2020 15:24:26, поток 14] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:26, поток 14] Парсим куки...
[25.07.2020 15:24:27, поток 15] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Вышло время ожидания подключения к прокси-серверу '5.182.39.88:20822'.
   в xNet.ProxyClient.CreateConnectionToProxy()
   в xNet.Socks5ProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:24:27, поток 15] [DEBUG] Сменили прокси.
[25.07.2020 15:24:27, поток 15] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:27, поток 15] Парсим куки...
[25.07.2020 15:24:27, поток 9] [DEBUG] Сменили прокси.
[25.07.2020 15:24:27, поток 9] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:27, поток 9] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:30, поток 3] Спарсили часть...
[25.07.2020 15:24:30, поток 10] Спарсили часть...
[25.07.2020 15:24:30, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 15:24:30, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:30, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:32, поток 3] Спарсили часть...
[25.07.2020 15:24:32, поток 6] (Ошибка) Текст ошибки: System.NullReferenceException: Ссылка на объект не указывает на экземпляр объекта.
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetFirstData(String cookie) в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 342
[25.07.2020 15:24:32, поток 9] [DEBUG] Сменили прокси.
[25.07.2020 15:24:32, поток 9] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:32, поток 9] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:33, поток 6] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось установить SSL-соединение с HTTP-сервером 'www.instagram.com'. ---> System.IO.IOException: Аутентификация не пройдена из-за закрытия транспортного потока удаленной стороной.
   в System.Net.Security.SslState.StartReadFrame(Byte[] buffer, Int32 readBytes, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartReceiveBlob(Byte[] buffer, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.CheckCompletionBeforeNextReceive(ProtocolToken message, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.StartSendBlob(Byte[] incoming, Int32 count, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.ForceAuthentication(Boolean receiveFirst, Byte[] buffer, AsyncProtocolRequest asyncRequest)
   в System.Net.Security.SslState.ProcessAuthentication(LazyAsyncResult lazyResult)
   в System.Net.Security.SslStream.AuthenticateAsClient(String targetHost, X509CertificateCollection clientCertificates, SslProtocols enabledSslProtocols, Boolean checkCertificateRevocation)
   в System.Net.Security.SslStream.AuthenticateAsClient(String targetHost)
   в xNet.HttpRequest.CreateConnection(Uri address)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в xNet.HttpRequest.Post(String address, RequestParams reqParams, Boolean dontEscape)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.DoLogin(String cookie) в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 265
[25.07.2020 15:24:33, поток 6] [DEBUG] Сменили прокси.
[25.07.2020 15:24:33, поток 6] Парсим куки...
[25.07.2020 15:24:34, поток 3] Спарсили часть...
[25.07.2020 15:24:34, поток 10] (Ошибка) Текст ошибки: System.NullReferenceException: Ссылка на объект не указывает на экземпляр объекта.
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetData(String cookie) в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 403
[25.07.2020 15:24:34, поток 10] Спарсили часть...
[25.07.2020 15:24:34, поток 10] [DEBUG] Сменили прокси.
[25.07.2020 15:24:34, поток 10] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:34, поток 10] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:36, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 15:24:36, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:36, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:36, поток 13] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Вышло время ожидания подключения к прокси-серверу '5.182.39.88:20647'.
   в xNet.ProxyClient.CreateConnectionToProxy()
   в xNet.Socks5ProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:24:36, поток 13] [DEBUG] Сменили прокси.
[25.07.2020 15:24:36, поток 13] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:36, поток 13] Парсим куки...
[25.07.2020 15:24:36, поток 11] Спарсили куки
[25.07.2020 15:24:36, поток 11] Получили куки...
[25.07.2020 15:24:36, поток 11] Начинаем парсинг...
[25.07.2020 15:24:36, поток 11] (Ошибка) Текст ошибки: System.NullReferenceException: Ссылка на объект не указывает на экземпляр объекта.
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetFirstData(String cookie) в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 342
[25.07.2020 15:24:36, поток 14] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Вышло время ожидания подключения к прокси-серверу '5.182.39.88:20735'.
   в xNet.ProxyClient.CreateConnectionToProxy()
   в xNet.Socks5ProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:24:36, поток 14] [DEBUG] Сменили прокси.
[25.07.2020 15:24:36, поток 14] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:36, поток 14] Парсим куки...
[25.07.2020 15:24:37, поток 15] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Вышло время ожидания подключения к прокси-серверу '5.182.39.88:20823'.
   в xNet.ProxyClient.CreateConnectionToProxy()
   в xNet.Socks5ProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:24:37, поток 15] [DEBUG] Сменили прокси.
[25.07.2020 15:24:37, поток 15] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:37, поток 15] Парсим куки...
[25.07.2020 15:24:37, поток 9] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:37, поток 9] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:38, поток 1] (Ошибка) Текст ошибки: System.NullReferenceException: Ссылка на объект не указывает на экземпляр объекта.
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetFirstData(String cookie) в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 342
[25.07.2020 15:24:38, поток 1] [DEBUG] Сменили прокси.
[25.07.2020 15:24:38, поток 1] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:38, поток 1] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:39, поток 2] Спарсили часть...
[25.07.2020 15:24:39, поток 10] [DEBUG] Сменили прокси.
[25.07.2020 15:24:39, поток 10] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:39, поток 10] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:39, поток 2] (Ошибка) Текст ошибки: System.NullReferenceException: Ссылка на объект не указывает на экземпляр объекта.
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetData(String cookie) в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 403
[25.07.2020 15:24:39, поток 2] Спарсили часть...
[25.07.2020 15:24:39, поток 2] [DEBUG] Сменили прокси.
[25.07.2020 15:24:39, поток 2] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:39, поток 2] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:41, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 15:24:41, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:41, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:42, поток 9] [DEBUG] Сменили прокси.
[25.07.2020 15:24:42, поток 9] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:42, поток 9] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:43, поток 3] Спарсили часть...
[25.07.2020 15:24:43, поток 6] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Вышло время ожидания подключения к прокси-серверу '5.182.39.88:20031'.
   в xNet.ProxyClient.CreateConnectionToProxy()
   в xNet.Socks5ProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:24:43, поток 6] [DEBUG] Сменили прокси.
[25.07.2020 15:24:43, поток 6] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:43, поток 6] Парсим куки...
[25.07.2020 15:24:43, поток 1] [DEBUG] Сменили прокси.
[25.07.2020 15:24:43, поток 1] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:43, поток 1] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:44, поток 10] [DEBUG] Сменили прокси.
[25.07.2020 15:24:44, поток 10] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:44, поток 10] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:44, поток 2] [DEBUG] Сменили прокси.
[25.07.2020 15:24:44, поток 2] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:44, поток 2] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:46, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 15:24:46, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:46, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:46, поток 13] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Вышло время ожидания подключения к прокси-серверу '5.182.39.88:20648'.
   в xNet.ProxyClient.CreateConnectionToProxy()
   в xNet.Socks5ProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:24:46, поток 13] [DEBUG] Сменили прокси.
[25.07.2020 15:24:46, поток 13] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:46, поток 13] Парсим куки...
[25.07.2020 15:24:46, поток 5] Спарсили часть...
[25.07.2020 15:24:46, поток 14] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Вышло время ожидания подключения к прокси-серверу '5.182.39.88:20736'.
   в xNet.ProxyClient.CreateConnectionToProxy()
   в xNet.Socks5ProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:24:46, поток 14] [DEBUG] Сменили прокси.
[25.07.2020 15:24:46, поток 14] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:46, поток 14] Парсим куки...
[25.07.2020 15:24:47, поток 9] [DEBUG] Сменили прокси.
[25.07.2020 15:24:47, поток 9] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:47, поток 9] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:48, поток 15] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Вышло время ожидания подключения к прокси-серверу '5.182.39.88:20824'.
   в xNet.ProxyClient.CreateConnectionToProxy()
   в xNet.Socks5ProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:24:48, поток 15] [DEBUG] Сменили прокси.
[25.07.2020 15:24:48, поток 15] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:48, поток 15] Парсим куки...
[25.07.2020 15:24:48, поток 7] Спарсили часть...
[25.07.2020 15:24:48, поток 1] [DEBUG] Сменили прокси.
[25.07.2020 15:24:48, поток 1] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:48, поток 1] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:49, поток 10] [DEBUG] Сменили прокси.
[25.07.2020 15:24:49, поток 10] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:49, поток 10] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:49, поток 2] [DEBUG] Сменили прокси.
[25.07.2020 15:24:49, поток 2] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:49, поток 2] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:50, поток 5] (Ошибка) Текст ошибки: System.NullReferenceException: Ссылка на объект не указывает на экземпляр объекта.
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetData(String cookie) в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 403
[25.07.2020 15:24:50, поток 5] Спарсили часть...
[25.07.2020 15:24:50, поток 5] [DEBUG] Сменили прокси.
[25.07.2020 15:24:50, поток 5] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:50, поток 5] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:51, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 15:24:51, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:51, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:52, поток 9] [DEBUG] Сменили прокси.
[25.07.2020 15:24:52, поток 9] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:52, поток 9] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:53, поток 6] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Вышло время ожидания подключения к прокси-серверу '5.182.39.88:20032'.
   в xNet.ProxyClient.CreateConnectionToProxy()
   в xNet.Socks5ProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:24:53, поток 6] [DEBUG] Сменили прокси.
[25.07.2020 15:24:53, поток 6] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:53, поток 6] Парсим куки...
[25.07.2020 15:24:53, поток 1] [DEBUG] Сменили прокси.
[25.07.2020 15:24:53, поток 1] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:53, поток 1] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:54, поток 10] [DEBUG] Сменили прокси.
[25.07.2020 15:24:54, поток 10] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:54, поток 10] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:54, поток 2] [DEBUG] Сменили прокси.
[25.07.2020 15:24:54, поток 2] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:54, поток 2] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:55, поток 5] [DEBUG] Сменили прокси.
[25.07.2020 15:24:55, поток 5] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:55, поток 5] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:56, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 15:24:56, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:56, поток 0] Что-то не так, пытаемся спарсить снова.
[25.07.2020 15:24:56, поток 13] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Вышло время ожидания подключения к прокси-серверу '5.182.39.88:20649'.
   в xNet.ProxyClient.CreateConnectionToProxy()
   в xNet.Socks5ProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:24:56, поток 13] [DEBUG] Сменили прокси.
[25.07.2020 15:24:56, поток 13] [DEBUG] Сменили аккаунт.
[25.07.2020 15:24:57, поток 14] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Вышло время ожидания подключения к прокси-серверу '5.182.39.88:20737'.
